# language_name_wals:	German
# language_name_glotto:	German
# iso639_3:	deu
# year_composed:	NA
# year_published:	2017
# mode:	written
# genre_broad:	conversation
# genre_narrow:	NA
# writing_system:	Latn
# special_characters:	NA
# short_description:	phon
# source:	https://phon.talkbank.org/data-orig/German/TAKI/Parents/AD/AD5111.cha
# copyright_short:	https://sla.talkbank.org/TBB/phon
# copyright_long:	Phon and PhonBank: Rose, Y., & MacWhinney, B. (2014). The PhonBank Project: Data and software-assisted methods for the study of phonology and phonological development. In Durand J., Gut U., & Kristoffersen, G. (Eds.), The Oxford handbook of corpus phonology (pp. 380-401). Oxford, UK: Oxford University Press. Note: Please also acknowledge this grant support for PhonBank -- NIH-NICHHD RO1-HD051698.
# sample_type:	whole
# comments:	NA
guten . 2368_2670
Ja . 165719_165880
super . 165880_166714
und . 176096_176328
wen . 176328_176480
hast . 176480_176781
du . 176781_176814
jetzt . 176814_177511
wie . 180477_180677
heisst . 180677_181003
der . 181003_181207
Biimo . 188956_189727
genau . 189957_190487
Mensch . 191292_191655
klasse . 191655_192244
sind . 193001_193248
denn . 193248_193401
jetzt . 193401_193649
alle . 193649_193805
Tiere . 193805_194165
in . 194165_194304
Backnang . 194304_194873
ja . 195524_195815
okay . 195815_196319
der . 200553_200686
Midanoo . 200686_201472
der . 201724_201872
kann . 201872_202113
nicht . 202113_202340
fliegen . 202340_202655
aber . 202655_202866
der . 202866_203051
ist . 203051_203163
mit . 203163_203330
dem . 203330_203511
Baadoni . 203511_204153
geflogen . 204153_204731
na . 206203_206429
siehste . 206429_206855
dann . 206855_207015
muss . 207015_207270
er . 207270_207352
auch . 207352_207593
gar . 207593_207734
nicht . 207734_207930
traurig . 207930_208442
sein . 208442_208854
hallo . 215887_216862
hallo . 216862_217455
kleiner . 217455_217870
Midanoo . 217870_218738
so . 220797_221242
bitte . 221242_221572
schön . 221572_222185
ach . 228319_228829
so . 228829_229293
hüpf . 230301_230716
hüpf . 230716_231246
bitte . 231788_232093
schön . 232093_232555
ach . 234723_234995
ist . 234995_235180
des . 235180_235321
kein . 235321_235651
Hase . 235651_236237
ach . 237136_237349
so . 237349_237619
natürlich . 244081_244953
Miidano . 244953_245924
bitte . 246130_246484
schön . 246484_247021
wer . 257450_257714
ist . 257714_257910
des . 257910_258348
Dobaa . 259701_260216
natürlich . 268680_269488
Dooba . 269488_270163
mach . 270163_270489
ich . 270489_270812
selbstverständlich . 283514_285145
danke . 285556_285964
schön . 285964_286416
hallo . 286416_286746
Naami . 286746_287540
hallo . 287951_288355
Namii . 288355_288978
nein . 293709_294069
Bimoo . 294069_294519
du . 294519_294702
bist . 294702_294943
mir . 294943_295081
zu . 295081_295290
schwer . 295290_295640
dich . 295640_295850
muss . 295850_296022
ich . 296022_296197
fallen . 296197_296567
lassen . 296567_296983
der . 313950_314271
Bimoo . 314310_314683
ist . 314683_314892
auch . 314892_315200
da . 315200_315471
prima . 315471_316067
der . 322341_322510
Badonii . 322510_323116
kann . 323116_323354
doch . 323354_323504
aber . 323504_323717
eigentlich . 323717_324043
selber . 324043_324438
fliegen . 324438_324913
oder . 324913_325276
nee . 325934_326276
eingeklappte . 329370_330110
Flügel . 330110_330565
das . 330565_330704
stimmt . 330704_331032
aber . 331032_331324
die . 331670_331750
kann . 331750_331996
er . 331996_332090
vielleicht . 332090_332425
auch . 332425_332579
ausklappen . 332579_333317
nein . 334888_335230
geht . 336680_336960
nicht . 336960_337452
na . 338152_338430
gut . 338430_338852
nein . 350158_350410
jetz . 350410_350637
sind . 350637_350808
alle . 350808_351070
hier . 351070_351462
die . 351870_351980
bilden . 351980_352340
jetz . 352340_352640
einen . 352640_352950
Kreis . 352950_353946
und . 354370_354590
spielen . 354590_354900
faules . 354900_355360
Ei . 355360_355768
der . 366143_366300
Dobaa . 366300_366827
blutet . 366950_367665
wo . 368361_368557
denn . 368557_368853
an . 370409_370500
der . 370500_370595
Nase . 370595_371204
wo . 372084_372234
hat . 372234_372405
denn . 372405_372513
der . 372513_372642
seine . 372642_372951
Nase . 372951_373517
des . 374890_375130
ist . 375130_375297
der . 375297_375473
Schnabel . 375473_376173
ah . 381775_382225
au . 382334_382446
weia . 382446_382938
da . 383020_383176
musst . 383176_383501
ihm . 383501_383647
ein . 383647_383793
Verband . 383793_384301
machen . 384301_384627
hol . 386899_387144
mal . 387144_387240
den . 387240_387440
Arztkoffer . 387440_388186
dann . 388186_388353
musst . 388353_388638
du . 388638_388673
ihm . 388673_388803
ein . 388803_388962
Verband . 388962_389524
machen . 389524_389816
na . 400358_400700
du . 400779_400896
weil . 400896_401146
du . 401146_401250
die . 401250_401388
umgeschuckt . 401388_401988
hast . 401988_402218
guck . 402218_402413
mal . 402413_402518
der . 402518_402664
Dooba . 402664_403172
des . 404027_404273
Naami . 404273_404990
und . 405311_405602
des . 405602_405819
Namii . 405819_406294
ich . 409021_409187
glaub . 409187_409442
Evi . 409442_409704
du . 409704_409817
musst . 409817_410125
mal . 410125_410225
den . 410225_410370
Artzkoffer . 410370_411026
herholen . 411026_411555
die . 411555_411634
brauchen . 411634_412084
Hilfe . 412084_412576
nein . 414402_414886
Ah . 416358_416599
doch . 416770_417024
kein . 417024_417282
Blut . 417282_417658
aber . 418750_418937
Pinguine . 418937_419504
haben . 419504_419725
doch . 419725_419879
weißes . 419879_420310
Blut . 420310_420751
ach . 426580_426807
so . 426807_427178
du . 428380_428480
meinst . 428480_428806
das . 428806_428920
Blut . 428920_429288
ist . 429288_429430
bei . 429430_429620
denen . 429620_430000
auch . 430000_430263
rot . 430263_430747
nur . 431150_431260
der . 431260_431434
Bauch . 431434_431805
so . 431882_432076
weiß . 432076_432643
ach . 439436_439713
so . 439713_440105
also . 441551_441756
doch . 441756_441968
kein . 441968_442231
Blut . 442231_442681
na . 443694_443961
da . 443961_444090
haben . 444090_444244
wir . 444244_444398
ja . 444398_444494
Glück . 444494_444774
gehabt . 444774_445220
der . 450927_451101
schad . 451101_451497
nichts . 451497_451889
nein . 451889_452277
warum . 461930_462306
nicht . 462306_462652
prima . 468105_468542
jetzt . 471398_471627
können . 471627_471823
sie . 471823_471990
faules . 471990_472394
Ei . 472394_472565
spielen . 472565_472890
wer . 472890_473070
fängt . 473070_473330
an . 473330_473674
der . 480630_480810
Besuchshund . 480810_481669
wo . 481669_481819
ist . 481819_482007
der . 482007_482311
dann . 485020_485254
geh . 485254_485408
rasch . 485408_485670
und . 485670_485810
hol . 485810_486060
ihn . 486060_486292
ich . 490373_490598
pass . 490598_490927
auf . 490927_491298
die . 491387_491532
Kugel . 491532_492082
auf . 492082_492624
ja . 494820_495200
und . 495200_495383
du . 495383_495490
rennst . 495490_495963
rasch . 495963_496280
und . 496342_496459
holst . 496459_497034
dein . 497392_497651
Besuchshund . 497651_498493
wir . 511290_511403
spielen . 511403_511899
Louisa . 516832_517212
du . 517212_517319
bist . 517319_517543
danach . 517543_518009
dran . 518009_518277
okay . 518277_518678
Okay . 527625_528085
Evi . 530667_531105
da . 531105_531270
wird . 531270_531504
man . 531504_531681
ja . 531681_531831
taub . 531831_532307
bei . 532307_532719
Hilfe . 532719_533318
danke . 536037_536385
schön . 536385_536759
aha . 538890_539553
na . 542881_543052
pass . 543052_543368
auf . 543368_543566
Besuchshund . 543566_544176
dann . 544176_544331
darfst . 544331_544609
du . 544609_544727
anfangen . 544727_545150
okay . 545150_545599
hier . 546092_546231
hast . 546231_546525
du . 546525_546616
die . 546616_546750
Kugel . 546750_547333
na . 553210_553476
sag . 553476_553850
mal . 553850_554151
du . 554151_554273
schuckst . 554273_554696
hier . 554696_554790
ja . 554790_554900
schon . 554900_555135
wieder . 555135_555360
alle . 555360_555595
um . 555595_555841
also . 556630_556970
los . 556970_557254
gehts . 557254_557741
vorsicht . 561813_562348
Evi . 562348_562691
musst . 566126_566420
du . 566420_566506
nicht . 566506_566709
dabei . 566709_567014
noch . 567014_567207
was . 567207_567389
singen . 567389_567806
ich . 577379_577564
glaub . 577564_577880
des . 577880_578060
ist . 578060_578217
schwierig . 578217_578694
Evi . 578694_579124
wenn . 579232_579415
du . 579415_579521
hier . 579521_579671
immer . 579671_579927
alle . 579927_580119
umschuckst . 580119_580748
guck . 581255_581465
mal . 581465_581577
und . 581577_581727
der . 581727_581902
Hund . 581902_582473
der . 582790_582950
muss . 582950_583256
ja . 583256_583530
die . 583900_584028
gleiche . 584028_584474
Richtung . 584474_584876
weiter . 584876_585340
rennen . 585340_585762
und . 587353_587516
muss . 587516_587755
dann . 587755_587949
hier . 587949_588117
in . 588117_588269
die . 588269_588410
Lücke . 588410_588706
flitzen . 588706_589284
und . 589720_589855
der . 589855_589990
Dobaa . 589990_590548
muss . 590650_590872
versuchen . 590872_591422
ihn . 591422_591607
zu . 591607_591812
fangen . 591812_592136
hat . 594220_594440
er . 594440_594540
nicht . 594540_594770
geschafft . 594770_595291
dann . 595349_595516
is . 595516_595680
Dobaa . 595680_596100
dran . 596100_596502
nein . 596780_597074
Evi . 597074_597325
nicht . 597325_597542
zurück . 597542_598000
rennen . 598000_598292
du . 598292_598422
musst . 598422_598715
hier . 598715_598854
dann . 598854_599057
weiter . 599057_599384
vor . 599384_599710
rennen . 599710_599999
du . 600438_600505
musst . 600505_600787
die . 600787_600866
Kugel . 600866_601308
ja . 602565_602812
aber . 602812_602965
du . 602965_603073
musst . 603073_603346
die . 603346_603430
Kugel . 603430_603781
ablegen . 603781_604222
und . 604222_604460
musst . 604460_604738
dann . 604738_604919
hier . 604919_605129
weiter . 605129_605652
ja . 608831_609060
Dooba . 609060_609376
du . 609376_609477
hast . 609477_609740
geschummelt . 609740_610452
Biimo . 617010_617760
Schlafmütze . 617760_618891
Biimo . 619351_620058
Schlafmütze . 620058_621214
so . 626055_626243
Biimo . 626460_626748
muss . 626748_626980
jetz . 626980_627193
los . 627193_627635
Evi . 635410_635738
du . 635738_635880
schummelst . 635880_636517
immer . 636517_636859
ne . 638783_639045
Evi . 639045_639290
du . 639290_639392
musst . 639392_639630
doch . 639630_639740
in . 639740_639857
der . 639857_639974
gleichen . 640272_640687
Richtung . 640687_641119
wei . 641119_641360
na . 641360_641540
jetzt . 641540_641850
kann . 641850_642040
der . 642040_642130
da . 642130_642270
stehn . 642270_642602
bleiben . 642602_642829
du . 643061_643131
musst . 643131_643356
doch . 643356_643458
in . 643458_643597
der . 643597_643707
gleichen . 643707_644109
Richtung . 644109_644492
weiter . 644492_644945
laufen . 644945_645488
und . 646750_646904
dich . 646904_647054
nicht . 647054_647260
hinterm . 647260_647575
nächsten . 647575_647976
verstecken . 647976_648614
und . 648614_648757
dann . 648757_648914
heimlich . 648914_649335
in . 649335_649461
die . 649461_649562
Lücke . 649562_649876
schleichen . 649876_650487
ja . 654980_655488
genau . 655488_655977
jetzt . 655977_656411
war . 656411_656584
des . 656584_656810
richtig . 656810_657447
Midanoo . 657920_658510
ist . 658510_658689
dran . 658689_659010
biimo . 672821_673922
Schlafmütze . 673922_675289
Biimo . 676070_677020
Schlafmütze . 677020_678366
au . 691766_692124
waia . 692124_692433
ist . 692433_692708
das . 692708_692906
ein . 692906_693131
Gewurschtel . 693131_694090
komm . 696066_696274
der . 696274_696407
Biimo . 696407_696753
muss . 696753_696995
jetzt . 696995_697208
in . 697208_697313
die . 697313_697397
Lücke . 697397_697737
rein . 697737_698120
so . 698864_699146
wer . 700562_700715
war . 700715_700898
denn . 700898_701074
noch . 701074_701240
gar . 701240_701504
nicht . 701504_701710
dran . 701710_701989
wer . 701989_702153
will . 702153_702392
denn . 702392_702528
nochmal . 702528_703305
Baadoni . 707989_708583
okay . 709669_710133
Baadoni . 717068_717739
will . 717739_718246
Baadoni . 718246_718888
will . 718888_719385
Naami . 728813_729585
du . 729585_729868
bist . 729868_730224
aber . 730224_730540
schnell . 730540_731161
wer . 732410_732620
war . 732620_732820
noch . 732820_733045
nicht . 733045_733370
dran . 733370_733781
wer . 733781_733968
will . 733968_734282
noch . 734282_734771
wer . 734951_735102
war . 735102_735285
noch . 735285_735526
nicht . 735526_735873
dran . 735873_736371
wer . 736371_736590
will . 736590_736896
noch . 736896_737214
Badonii . 738444_739134
so . 766102_766264
wer . 766264_766449
war . 766449_766638
denn . 766638_766692
jetz . 766692_766966
noch . 766966_767147
nicht . 767147_767395
dran . 767395_767703
war . 768701_768830
Naami . 768830_769262
schon . 769262_769671
Namii . 775530_776001
war . 776234_776360
noch . 776360_776550
nicht . 776550_776927
na . 778430_778589
dann . 778589_778820
los . 778820_779208
so . 787000_787230
wer . 787230_787393
war . 787393_787574
jetzt . 787574_787871
noch . 787871_788050
nicht . 788050_788260
dran . 788260_788577
Miidano . 789200_789700
war . 789700_789920
schon . 789920_790253
Midanoo . 792680_793373
ja . 795953_796216
der . 796216_796423
war . 796423_796597
schon . 796597_796897
war . 797031_797178
Midanoo . 797178_797722
schon . 797722_798090
war . 801980_802145
Dooba . 802145_802576
schon . 802576_802926
also . 819759_820022
Naami . 820022_820531
war . 820531_820800
schon . 820800_821175
Badonii . 821232_821898
war . 821898_822306
Dooba . 823102_823650
war . 823650_823980
Miidano . 823980_824680
war . 824680_825056
Biimo . 825180_825741
war . 825741_826176
Namii . 826440_827021
war . 827021_827465
Baadoni . 828007_828721
war . 828721_829191
Dobaa . 831030_831617
war . 831617_832078
Bimoo . 833000_833465
war . 833465_833670
noch . 833670_833880
nicht . 833880_834257
Schlafmütze . 839321_840470
Schlafmütze . 840470_841730
na . 847216_847368
ich . 847708_847856
denk . 847856_848094
jetzt . 848094_848311
hören . 848311_848502
wir . 848502_848598
auf . 848598_848887
oder . 848887_849195
habt . 850080_850330
ihr . 850330_850400
toll . 850400_850700
gespielt . 850700_851226
jetzt . 851226_851615
willst . 854757_855022
du . 855022_855073
sie . 855073_855212
noch . 855212_855408
füttern . 855408_855879
jetz . 858620_858846
machen . 858846_859097
wir . 859097_859270
aber . 859270_859430
Schluss . 859430_859780
okay . 859780_860041
Mutti . 860041_860311
muss . 860311_860530
nach . 860530_860711
m . 860711_860760
Kuchen . 860760_861114
kucken . 861114_861428
und . 861770_861880
du . 861880_861975
kannst . 861975_862320
sie . 862320_862387
dann . 862387_862554
noch . 862554_862717
schnell . 862717_862940
füttern . 862940_863327
jetzt . 864280_864460
sagst . 864460_864782
nochmal . 864782_865121
allen . 865121_865370
Tieren . 865370_865638
tschüss . 865638_865942
Evi . 865942_866278
dass . 866278_866491
wir . 866491_866592
die . 866592_866733
Namen . 866733_867060
nochmal . 867060_867422
gesagt . 867422_867881
haben . 867881_868171
okay . 872517_872967
Miidano . 876774_877670
Bimoo . 890360_891121
Bimoo . 892735_893211
genau . 900880_901555
jawoll . 903970_904660
ja . 907623_908273
jawoll . 911869_912450
und . 921226_921541
Perle . 921541_922096
und . 922096_922301
Schluss . 922301_922861
gut . 923428_923658
gemacht . 923658_924077
Evi . 924077_924470
machen . 924759_925028
wir . 925028_925136
Schluss . 925136_925478
für . 925478_925628
heute . 925628_925932
